"province","category","attraction_id","city","country","name","price","rating","avg_price","latitude","longitude"
"british_columbia","tours_&_sightseeing",1513,"vancouver","canada","fraser_valley_wine_tour_from_vancouver",187,5,205.7939428571,38.8258628845,-76.919593811
"ontario","tours_&_sightseeing",1514,"toronto","canada","niagara_falls,_niagara-on-the-lake,_winery_tour_from_toronto",159,5,155.881559633,45.4637680054,-73.8233413696
"british_columbia","tours_&_sightseeing",1515,"vancouver","canada","vancouver_city_tour_with_vancouver_lookout_admission",80,4.5,205.7939428571,49.2846107483,-123.1084747314
"british_columbia","tours_&_sightseeing",1516,"vancouver_island","canada","local_food,_craft_beverage_and_estate_winery_tour_of_cowichan_valley",150,5,205.7939428571,38.8258628845,-76.919593811
"british_columbia","tours_&_sightseeing",1517,"vancouver","canada","vancouver_sightseeing_bus_tour_(4_hrs)",47,4.5,205.7939428571,49.204372406,-122.9339141846
"ontario","tours_&_sightseeing",1518,"toronto","canada","1-hour_distillery_history_district_by_segway",77.97,5,155.881559633,43.6502990723,-79.3606796265
"quebec","tours_&_sightseeing",1519,"quebec_city","canada","quebec_city_private_walking_tour_-_400_years_of_french_america",130,5,94.7357534247,46.7561149597,-71.1790237427
"british_columbia","tours_&_sightseeing",1520,"vancouver_island","canada","2-hour_luxury_city_tour_of_victoria",240,5,205.7939428571,38.8258628845,-76.919593811
"british_columbia","tours_&_sightseeing",1521,"whistler","canada","whistler_odyssey_tour:_off-road_buggy_adventure",229,5,205.7939428571,50.1133766174,-122.9542617798
"quebec","tours_&_sightseeing",1522,"montreal","canada","christmas_walking_tour_in_old_montreal",21,4.5,94.7357534247,45.5025939941,-73.5551681519
"british_columbia","tours_&_sightseeing",1523,"vancouver_island","canada","30-minute_heritage_horse-drawn_carriage_tour",115,5,205.7939428571,48.4207229614,-123.3712539673
"quebec","tours_&_sightseeing",1524,"montreal","canada","downtown_montreal_and_underground_reso_tour",25,4,94.7357534247,45.5001449585,-73.5720291138
"british_columbia","tours_&_sightseeing",1525,"vancouver_island","canada","chinatown_and_hidden_alleys_pedicab_tour",45,4,205.7939428571,48.4189567566,-123.3853988647
"ontario","tours_&_sightseeing",1526,"niagara_falls","canada","day_and_night_tour_of_niagara_falls",300,5,155.881559633,43.0857124329,-79.0824279785
"nova_scotia","tours_&_sightseeing",1527,"halifax_region","canada","peggy's_cove_and_halifax_tour_with_lobster_roll_lunch",140,5,145.2708333333,44.9876823425,-64.138961792
"british_columbia","tours_&_sightseeing",1528,"vancouver","canada","victoria_and_butchart_gardens_by_helicopter_and_speed_boat",579,5,205.7939428571,49.2847518921,-123.1394805908
"british_columbia","tours_&_sightseeing",1529,"vancouver_island","canada","victoria_in_one_day_sightseeing_tour",240.45,5,205.7939428571,48.4216651917,-123.366607666
"quebec","tours_&_sightseeing",1530,"montreal","canada","laurentian_mountains_day_trip_from_montreal",100,4,94.7357534247,45.5001449585,-73.5720291138
"quebec","tours_&_sightseeing",1531,"montreal","canada","gems_of_montreal_small_group_city_tour",171.32,5,94.7357534247,43.6704101562,-79.3872756958
"british_columbia","tours_&_sightseeing",1532,"vancouver_island","canada","victoria_city_and_butchart_gardens_private_half-day_tour",420,5,205.7939428571,38.8258628845,-76.919593811
"quebec","tours_&_sightseeing",1533,"quebec_city","canada","quebec_city_dinner_cruise",142.56,4,94.7357534247,45.5024528503,-73.5523757935
"british_columbia","tours_&_sightseeing",1534,"vancouver","canada","vancouver_hop-on_hop-off_and_stanley_park_experience",127,3.5,205.7939428571,49.2846107483,-123.1084747314
"alberta","tours_&_sightseeing",1535,"canadian_rockies","canada","jasper_city_sightseeing_tour",123.9,5,185.3063414634,51.1306915283,-114.0066375732
"british_columbia","tours_&_sightseeing",1536,"vancouver","canada","vancouver_city_private_tour",141.75,5,205.7939428571,38.8258628845,-76.919593811
"british_columbia","tours_&_sightseeing",1537,"vancouver","canada","victoria_excursion_from_vancouver_by_helicopter_and_sea_plane",699,4.5,205.7939428571,49.2847518921,-123.1394805908
"ontario","tours_&_sightseeing",1538,"niagara_falls","canada","niagara_falls_canada_underground_railroad_heritage_tour",124.06,5,155.881559633,43.0906410217,-79.0219573975
"alberta","tours_&_sightseeing",1539,"calgary","canada","banff_national_park_tour_with_a_small_group",155,5,185.3063414634,38.8258628845,-76.919593811
"british_columbia","tours_&_sightseeing",1540,"vancouver","canada","dog_mountain_snowshoeing_and_photography_tour",143,5,205.7939428571,56.1303672791,-106.3467712402
"ontario","tours_&_sightseeing",1541,"toronto","canada","private_niagara_falls_tour_in_a_suv",650,5,155.881559633,43.661113739,-79.3765869141
"british_columbia","tours_&_sightseeing",1542,"vancouver_island","canada","pedicab_tour_from_victoria_cruise_ship_terminal",90,5,205.7939428571,48.4189567566,-123.3853988647
"british_columbia","tours_&_sightseeing",1543,"vancouver","canada","vancouver_island_cycling_tour_including_lunch_and_wine_tasting",204.5,5,205.7939428571,49.2914733887,-123.1424026489
"quebec","tours_&_sightseeing",1544,"montreal","canada","montreal_food_truck_tour_by_bike",159.83,5,94.7357534247,38.8258628845,-76.919593811
"british_columbia","tours_&_sightseeing",1545,"vancouver_island","canada","45-minute_beacon_hill_park_carriage_tour",165,3.5,205.7939428571,48.4203987122,-123.3710632324
"alberta","tours_&_sightseeing",1546,"calgary","canada","calgary_sightseeing_tour_by_sidecar",160,5,185.3063414634,38.8258628845,-76.919593811
"british_columbia","tours_&_sightseeing",1547,"vancouver","canada","gastown_pub_walks",73.49,4.5,205.7939428571,49.2856445312,-123.1118545532
"alberta","tours_&_sightseeing",1549,"canadian_rockies","canada","jasper_city_sightseeing_tour_and_maligne_lake_cruise",198.45,5,185.3063414634,51.1306915283,-114.0066375732
"ontario","tours_&_sightseeing",1550,"ottawa","canada","ottawa_spring_tulip_festival_bike_tour",68,4.5,155.881559633,45.4233894348,-75.6963195801
"ontario","tours_&_sightseeing",1551,"gananoque","canada","thousand_islands_two_castle_helicopter_tour",265.64,5,155.881559633,44.3474006653,-76.1751708984
"ontario","tours_&_sightseeing",1552,"toronto","canada","small-group_niagara_falls_day_tour_from_toronto_with_boat_cruise_and_optional_fallsview_lunch",165,3.5,155.881559633,43.6837425232,-79.5929107666
"quebec","tours_&_sightseeing",1553,"mont_tremblant","canada","helicopter_tour_over_mont-tremblant",171.31,5,94.7357534247,46.1141471863,-74.5413894653
"british_columbia","tours_&_sightseeing",1554,"vancouver","canada","vancouver_city_explorer_tour",116,4.5,205.7939428571,38.8258628845,-76.919593811
"quebec","tours_&_sightseeing",1555,"montreal","canada","old_montr\u00e9al_vip_semi-private_walking_tour",52.5,4,94.7357534247,45.5025939941,-73.5551681519
"quebec","tours_&_sightseeing",1556,"montreal","canada","3_hour_montreal_city_bike_tour_with_wine_or_beer",74.73,5,94.7357534247,45.5058174133,-73.5531616211
"british_columbia","tours_&_sightseeing",1557,"vancouver_island","canada","45-minute_beacon_hill_park_horse-drawn_carriage_tour",165,5,205.7939428571,48.4207229614,-123.3712539673
"british_columbia","tours_&_sightseeing",1558,"vancouver","canada","private_gastown_and_chinatown_walking_tour_in_vancouver",54.53,4.5,205.7939428571,38.8258628845,-76.919593811
"british_columbia","tours_&_sightseeing",1559,"squamish","canada","4-hour_eagle_viewing_river_float_trip_from_squamish_with_lunch",125.99,5,205.7939428571,49.7491493225,-123.1333770752
"alberta","tours_&_sightseeing",1560,"canadian_rockies","canada","guided_walking_tours_in_banff",30,5,185.3063414634,51.1769256592,-115.5722351074
"quebec","tours_&_sightseeing",1561,"montreal","canada","montreal's_underground_city_indoor_tour",65,5,94.7357534247,45.527217865,-73.5730514526
"alberta","tours_&_sightseeing",1562,"edmonton","canada","sw_best_of_edmonton_bus_tour",26.25,5,185.3063414634,56.1303672791,-106.3467712402
"british_columbia","tours_&_sightseeing",1563,"vancouver_island","canada","the_magic_of_christmas_at_butchart_gardens_shuttle_and_entry",73.5,5,205.7939428571,48.4205818176,-123.3727035522
"alberta","tours_&_sightseeing",1564,"edmonton","canada","southeast_edmonton_roots_and_resources_bus_tour",26.25,5,185.3063414634,56.1303672791,-106.3467712402
"british_columbia","tours_&_sightseeing",1565,"vancouver","canada","small-group_afternoon_bike_tour_of_vancouver",68.25,5,205.7939428571,49.2866668701,-123.1412887573
"ontario","tours_&_sightseeing",1566,"toronto","canada","toronto_islands_evening_bike_tour",96.05,5,155.881559633,43.6541595459,-79.3904876709
"british_columbia","tours_&_sightseeing",1567,"vancouver","canada","gastown_&_chinatown_night_photography_tour",45,4.5,205.7939428571,56.1303672791,-106.3467712402
"ontario","tours_&_sightseeing",1568,"niagara_falls","canada","walking_tour_of_niagara-on-the-lake_historic_district",25,5,155.881559633,38.8258628845,-76.919593811
"new_brunswick","tours_&_sightseeing",1569,"caraquet","canada","general_admission_ticket_-acadian_historical_village",9.5,5,222.5114285714,38.8258628845,-76.919593811
"british_columbia","tours_&_sightseeing",1570,"vancouver","canada","victoria_and_butchart_gardens_by_seaplane_and_speed_boat",489,5,205.7939428571,49.2847518921,-123.1394805908
"new_york_(ny)","tours_&_sightseeing",1571,"niagara_falls","united_states","niagara_falls_canada_tour_from_niagara_usa",156.71,5,235.12,43.0823516846,-79.0411376953
"british_columbia","tours_&_sightseeing",1572,"vancouver_island","canada","combo_pass:_hop_on-hop_bus_tour_&_butchart_gardens_shuttle_&_pass_(wed-sun_only)",93,4.5,205.7939428571,48.423324585,-123.3680648804
"ontario","tours_&_sightseeing",1573,"toronto","canada","niagara_falls_day_tour_with_hop_on_hop_off_toronto_city_tour",192,4.5,155.881559633,43.6561508179,-79.384262085
"british_columbia","tours_&_sightseeing",1574,"vancouver","canada","vancouver_holiday_lights_and_karaoke_trolley_tour",65,4,205.7939428571,49.2846107483,-123.1084747314
"british_columbia","tours_&_sightseeing",1575,"vancouver","canada","whales_&_fly:_whale_watching_from_vancouver_to_victoria_&_return_seaplane_flight",447.57,5,205.7939428571,48.4227218628,-123.3689804077
"british_columbia","tours_&_sightseeing",1576,"vancouver_island","canada","big_bus_victoria_hop-on_hop-off_city_tour",25,4.5,205.7939428571,48.423324585,-123.3680648804
"british_columbia","tours_&_sightseeing",1577,"vancouver","canada","vancouver_to_victoria_by_seaplane_and_ferry",289,4.5,205.7939428571,48.4241294861,-123.3707809448
"ontario","tours_&_sightseeing",1578,"toronto","canada","full-day_prince_edward_county_wine_tour_with_lunch",425,5,155.881559633,38.8258628845,-76.919593811
"quebec","tours_&_sightseeing",1579,"mont_tremblant","canada","dune_buggy_4x4_tours",197.77,4,94.7357534247,46.2132911682,-74.5849914551
"ontario","tours_&_sightseeing",1580,"toronto","canada","best_of_toronto_private_food_tour_with_sightseeing_and_black_car",225,5,155.881559633,38.8258628845,-76.919593811
"british_columbia","tours_&_sightseeing",1581,"okanagan_valley","canada","guaranteed_wine_tasting_at_mission_hill_&_quails_family_estates",131.25,4.5,205.7939428571,49.9325065613,-119.400177002
"british_columbia","tours_&_sightseeing",1582,"vancouver","canada","fraser_valley_private_wine_tour_and_bistro_lunch",950.29,4.5,205.7939428571,49.2650260925,-123.112449646
"ontario","tours_&_sightseeing",1583,"toronto","canada","niagara_falls_guided_9_hour_day_trip_with_round-trip_transfer",153,5,155.881559633,45.4637680054,-73.8233413696
"nova_scotia","tours_&_sightseeing",1584,"halifax_region","canada","small-group_annapolis_valley_wine_and_food_tour_from_halifax",160,5,145.2708333333,44.9876823425,-64.138961792
"british_columbia","tours_&_sightseeing",1585,"vancouver","canada","small-group_capilano_suspension_bridge_and_vancouver_city_tour",200,5,205.7939428571,49.2869224548,-123.1221618652
"british_columbia","tours_&_sightseeing",1586,"vancouver","canada","vancouver_full-day_sightseeing_and_photography_tour",249,5,205.7939428571,56.1303672791,-106.3467712402
"new_york_(ny)","tours_&_sightseeing",1587,"niagara_falls","united_states","luxury_toronto_all_day_tour",489.41,5,235.12,43.0851898193,-79.0592498779
"quebec","tours_&_sightseeing",1589,"montreal","canada","4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer",86.23,5,94.7357534247,45.5058174133,-73.5531616211
"ontario","tours_&_sightseeing",1590,"toronto","canada","downtown_toronto_bike_tour",84.75,5,155.881559633,43.6541595459,-79.3904876709
"new_brunswick","tours_&_sightseeing",1591,"saint_john","canada","private_full-day_tour_to_hopewell_rocks_from_saint_john",570,5,222.5114285714,38.8258628845,-76.919593811
"ontario","tours_&_sightseeing",1592,"niagara_falls","canada","helicopter_ride_over_the_falls_and_sit_down_meal_at_elements_located_on_falls",265.84,4.5,155.881559633,40.7519760132,-73.9866027832
"british_columbia","tours_&_sightseeing",1593,"vancouver","canada","private_tour:_fraser_valley_wine_tour_in_vancouver",291.11,4,205.7939428571,38.8258628845,-76.919593811
"british_columbia","tours_&_sightseeing",1594,"vancouver","canada","vancouver_highlights_private_tour",100,4.5,205.7939428571,38.8258628845,-76.919593811
"british_columbia","tours_&_sightseeing",1595,"vancouver","canada","grouse_mountain_&_capilano_suspension_bridge_park",182,4.5,205.7939428571,49.2846107483,-123.1084747314
"british_columbia","tours_&_sightseeing",1596,"vancouver_island","canada","seaplane_flight_to_vancouver_with_bus_tour_from_victoria",439,5,205.7939428571,48.4241294861,-123.3707809448
"ontario","tours_&_sightseeing",1597,"kingston","canada","thousand_islands_sunset_dinner_cruise",99.44,4.5,155.881559633,44.2307624817,-76.4797286987
"british_columbia","tours_&_sightseeing",1598,"vancouver_island","canada","1-day_hop-on_hop-off_sightseeing_tour_with_robert_bateman_centre_combo",40,1,205.7939428571,48.423324585,-123.3680648804
"ontario","tours_&_sightseeing",1599,"toronto","canada","toronto_aerial_tour_in_luxury_with_a_niagara_falls_winery_tour_and_tasting",189,4.5,155.881559633,56.1303672791,-106.3467712402
"ontario","tours_&_sightseeing",1600,"toronto","canada","toronto_small-group_city_tour",168.37,4.5,155.881559633,43.6704101562,-79.3872756958
"british_columbia","tours_&_sightseeing",1601,"whistler","canada","guided_electric_bike_tour_in_whistler",134.96,5,205.7939428571,50.1172180176,-122.9474411011
"british_columbia","tours_&_sightseeing",1602,"vancouver","canada","best_of_vancouver!",75,4.5,205.7939428571,49.2866668701,-123.1412887573
"british_columbia","tours_&_sightseeing",1603,"okanagan_valley","canada","okanagan_wine_country_bike_and_wine_tour",170,5,205.7939428571,49.5018005371,-119.5907287598
"british_columbia","tours_&_sightseeing",1604,"vancouver","canada","vancouver_private_walking_tour_of_downtown_chinatown_and_gastown",248.75,5,205.7939428571,49.2829780579,-123.1096954346
"quebec","tours_&_sightseeing",1605,"montreal","canada","jewish_neighborhood_food_tour",95.44,4.5,94.7357534247,38.8258628845,-76.919593811
"nova_scotia","tours_&_sightseeing",1606,"earltown","canada","4_hour_quickie_adventure",92,5,145.2708333333,38.8258628845,-76.919593811
"british_columbia","tours_&_sightseeing",1607,"vancouver","canada","historic_gastown_photography_tour",103.95,5,205.7939428571,49.2779121399,-123.0986480713
"puerto_rico","tours_&_sightseeing",1608,"san_juan","caribbean","caribbean_dreams_san_juan_private_party_hopper",94.06,null,94.06,35.335395813,-81.8877563477
"northwest_territories","tours_&_sightseeing",1609,"yellowknife","canada","yellowknife_sightseeing_tour",79,4.5,85.75,62.4549751282,-114.3722763062
"british_columbia","tours_&_sightseeing",1610,"vancouver","canada","chinatown_dim_sum_tour",75,4.5,205.7939428571,49.287940979,-123.1130523682
"new_brunswick","tours_&_sightseeing",1611,"saint_john","canada","shore_excursion_saint_john_walking_tour",30,5,222.5114285714,38.8258628845,-76.919593811
"quebec","tours_&_sightseeing",1612,"quebec_city","canada","electric_bike_tour_of_quebec_city",85,5,94.7357534247,46.8135795593,-71.2017211914
"british_columbia","tours_&_sightseeing",1613,"vancouver_island","canada","victoria_classic_adventure_course",41.99,5,205.7939428571,48.4434585571,-123.4655914307
"quebec","tours_&_sightseeing",1614,"quebec_city","canada","full_day_bike_rental",37.94,5,94.7357534247,46.8135795593,-71.2017211914
"quebec","tours_&_sightseeing",1615,"montreal","canada","old_montreal_ghost_walking_tour",25,4,94.7357534247,45.5025939941,-73.5551681519
"quebec","tours_&_sightseeing",1616,"montreal","canada","under_the_surface_of_montreal's_chinatown:_guided_food_walking_tour",83,5,94.7357534247,38.8258628845,-76.919593811
"british_columbia","tours_&_sightseeing",1617,"vancouver_island","canada","victoria_highlight_city_tour",74.95,4,205.7939428571,48.4280471802,-123.3685531616
"ontario","tours_&_sightseeing",1618,"ottawa","canada","rideau_canal_cruise",29,4,155.881559633,45.4558448792,-75.6950378418
"british_columbia","tours_&_sightseeing",1619,"vancouver_island","canada","75-minute_grand_horse-drawn_carriage_tour",255,4.5,205.7939428571,48.4207229614,-123.3712539673
"british_columbia","tours_&_sightseeing",1620,"vancouver_island","canada","90-minute_premier_horse-drawn_carriage_tour",295,5,205.7939428571,48.4207229614,-123.3712539673
"quebec","tours_&_sightseeing",1621,"montreal","canada","montreal_afternoon_tea_tour",149.5,5,94.7357534247,38.8258628845,-76.919593811
"british_columbia","tours_&_sightseeing",1622,"vancouver","canada","best_of_vancouver_private_walking_tour",81.8,5,205.7939428571,38.8258628845,-76.919593811
"british_columbia","tours_&_sightseeing",1623,"vancouver","canada","best_of_vancouver_private_evening_city_tour",157.5,4.5,205.7939428571,38.8258628845,-76.919593811
"quebec","tours_&_sightseeing",1624,"montreal","canada","montreal_paddleboat_rental",8.34,2,94.7357534247,45.5070838928,-73.5509338379
"ontario","tours_&_sightseeing",1625,"niagara_falls","canada","small-group_niagara_falls_day_trip",204.49,5,155.881559633,40.7519760132,-73.9866027832
"quebec","tours_&_sightseeing",1626,"quebec_city","canada","4_hour_bike_rental_in_quebec_city",31.04,5,94.7357534247,46.8135795593,-71.2017211914
"quebec","tours_&_sightseeing",1627,"quebec_city","canada","full_day_electric_bike_rental",74.73,4.5,94.7357534247,46.8135795593,-71.2017211914
"quebec","tours_&_sightseeing",1628,"quebec_city","canada","4_hour_electric_bike_rental_in_quebec_city",47.14,5,94.7357534247,46.8135795593,-71.2017211914
"british_columbia","tours_&_sightseeing",1629,"vancouver","canada","fort_langley_magical_mystery_&_vineyard_explorer_private_tour",150,4.5,205.7939428571,38.8258628845,-76.919593811
"british_columbia","tours_&_sightseeing",1630,"vancouver","canada","private_tour:_sea_to_sky_corridor_adventure",205.7899932861,4.5,205.7939428571,49.2650260925,-123.112449646
"ontario","tours_&_sightseeing",1631,"windsor","canada","wine_trail_ride_cycling_tour",135,4.5,155.881559633,38.8258628845,-76.919593811
"ontario","tours_&_sightseeing",1632,"toronto","canada","niagara_falls_full-day_tour_from_markham_and_richmond_hill",140,4.5,155.881559633,43.661113739,-79.3765869141
"quebec","tours_&_sightseeing",1633,"quebec_city","canada","scooter_rental_on_ile_d'orleans_(for_1_or_2_people)",99.95,5,94.7357534247,46.8614082336,-71.0777435303
"quebec","tours_&_sightseeing",1634,"quebec_city","canada","electric_bike_rental_on_ile_d'orleans",59.95,5,94.7357534247,46.8614082336,-71.0777435303
"quebec","tours_&_sightseeing",1635,"quebec_city","canada","tandem_bike_rental_on_ile_d'orleans_(for_2_people)",69.95,5,94.7357534247,46.8614082336,-71.0777435303
"quebec","tours_&_sightseeing",1636,"mont_tremblant","canada","full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch",98.29,5,94.7357534247,46.2132911682,-74.5849914551
"new_hampshire_(nh)","tours_&_sightseeing",1637,"manchester","united_states","celebrate_the_new_year_in_montreal",783.87,null,783.87,42.8476448059,-71.5373001099
"alberta","tours_&_sightseeing",1638,"calgary","canada","scavenger_on_the_side",250,5,185.3063414634,38.8258628845,-76.919593811
"jamaica","tours_&_sightseeing",1639,"westmoreland_parish","caribbean","caribbean_dreams_negril_private_party_hopper",80.43,null,80.43,35.335395813,-81.8877563477
"quebec","tours_&_sightseeing",1640,"montreal","canada","montreal_by_night_tour",30,3,94.7357534247,45.5001449585,-73.5720291138
"british_columbia","tours_&_sightseeing",1641,"vancouver","canada","the_great_squamish_day_trip_from_vancouver",149.96,5,205.7939428571,43.7431793213,-79.3028030396
"british_columbia","tours_&_sightseeing",1642,"vancouver","canada","private_tour:_gardens_of_vancouver",193.54,5,205.7939428571,38.8258628845,-76.919593811
"alberta","tours_&_sightseeing",1643,"calgary","canada","calgary_bow_river_valley_90-minute_segway_adventure",84.99,4.5,185.3063414634,53.5408859253,-113.4827728271
"alberta","tours_&_sightseeing",1644,"calgary","canada","calgary_bow_river_valley_60-minute_segway_adventure",59.99,5,185.3063414634,53.5408859253,-113.4827728271
"alberta","tours_&_sightseeing",1645,"calgary","canada","calgary_and_banff_mountain_biking_adventure",420,5,185.3063414634,49.2661514282,-123.0986099243
"quebec","tours_&_sightseeing",1646,"montreal","canada","full-day_qu\u00e9bec_city_adventure:_bike_tour,_sightseeing_cruise,_and_lunch",125,5,94.7357534247,46.8135795593,-71.2017211914
"ontario","tours_&_sightseeing",1647,"niagara_falls","canada","niagara_falls_american_side_highlights_tour",149.89,5,155.881559633,43.0823516846,-79.0411376953
"british_columbia","tours_&_sightseeing",1648,"vancouver","canada","private_instagramming_tour_in_vancouver",567.12,4.5,205.7939428571,56.1303672791,-106.3467712402
"british_columbia","tours_&_sightseeing",1649,"squamish","canada","wet_&_wild_elaho_exhilarator_&_sea_to_sky_gondola_combo_from_squamish",215.24,5,205.7939428571,49.7491493225,-123.1333770752
"ontario","tours_&_sightseeing",1650,"gananoque","canada","boldt_castle_and_thousand_islands_helicopter_tour",172.84,5,155.881559633,44.3474006653,-76.1751708984
"quebec","tours_&_sightseeing",1651,"quebec_city","canada","historical_walking_tour_in_old_l\u00e9vis_:_victorian_beauty",20,4.5,94.7357534247,38.8258628845,-76.919593811
"ontario","tours_&_sightseeing",1652,"toronto","canada","evening_coach_tour_of_niagara_falls_with_hornblower_boat_and_sheraton_dinner",205,4,155.881559633,38.8258628845,-76.919593811
"british_columbia","tours_&_sightseeing",1653,"vancouver","canada","deluxe_vancouver_city_and_great_outdoors_private_tour",877.57,5,205.7939428571,49.2650260925,-123.112449646
"british_columbia","tours_&_sightseeing",1654,"vancouver_island","canada","victoria_to_cowichan_valley_wine_tour",140,4.5,205.7939428571,38.8258628845,-76.919593811
"quebec","tours_&_sightseeing",1655,"quebec_city","canada","quebec_city_private_walking_tour_-_the_history_of_french_&_british_america",130,5,94.7357534247,46.7561149597,-71.1790237427
"ontario","tours_&_sightseeing",1656,"niagara_falls","canada","full_day_tour_with_lunch_from_niagara_falls_with_hotel_pickup",153.6,5,155.881559633,43.1389503479,-79.1334075928
"british_columbia","tours_&_sightseeing",1657,"vancouver","canada","bowen_island_full-day_tour",190,4.5,205.7939428571,38.8258628845,-76.919593811
"british_columbia","tours_&_sightseeing",1658,"vancouver","canada","whistler_day_tour_from_vancouver",109,4,205.7939428571,49.2869224548,-123.1221618652
"new_brunswick","tours_&_sightseeing",1659,"saint_john","canada","st._andrews_by-the-sea_day_tour_from_st._john",475,5,222.5114285714,38.8258628845,-76.919593811
"british_columbia","tours_&_sightseeing",1660,"whistler","canada","treetop_adventure_course",40.95,5,205.7939428571,50.1129837036,-122.9549255371
"ontario","tours_&_sightseeing",1661,"ottawa","canada","sportif_tour_of_east_ontario_and_west_quebec",129,5,155.881559633,45.4245910645,-75.6944656372
"british_columbia","tours_&_sightseeing",1662,"vancouver_island","canada","craigdarroch_castle_pedicab_tour",108,4.5,205.7939428571,48.4189567566,-123.3853988647
"british_columbia","tours_&_sightseeing",1663,"vancouver_island","canada","victorian_gardens_and_seaside_vistas_pedicab_tour",54,5,205.7939428571,48.4189567566,-123.3853988647
"british_columbia","tours_&_sightseeing",1664,"vancouver","canada","olympic_village_photography_tour",299,4.5,205.7939428571,49.2779121399,-123.0986480713
"ontario","tours_&_sightseeing",1665,"toronto","canada","niagara_falls_full-day_tour_from_brampton_hotels",150,4.5,155.881559633,43.661113739,-79.3765869141
"british_columbia","tours_&_sightseeing",1666,"vancouver","canada","vancouver_to_victoria_whale_watching_with_return_to_vancouver_by_seaplane",569,4.5,205.7939428571,49.2847518921,-123.1394805908
"alberta","tours_&_sightseeing",1667,"edmonton","canada","edmonton_road_bike_rental",61.95,5,185.3063414634,53.5649642944,-113.5785980225
"ontario","tours_&_sightseeing",1668,"toronto","canada","niagara_falls_and_niagara-on-the-lake_day_tour_from_toronto",198,4.5,155.881559633,45.4637680054,-73.8233413696
"ontario","tours_&_sightseeing",1669,"ottawa","canada","cycling_the_nation's_capital,_self-guided",28,4,155.881559633,45.4245910645,-75.6944656372
"british_columbia","tours_&_sightseeing",1670,"vancouver","canada","2-day_whistler_sea_to_sky_tour_from_vancouver",166.95,4.5,205.7939428571,49.2788314819,-123.1232147217
"british_columbia","tours_&_sightseeing",1671,"whistler","canada","whistler_blackcomb_salmon_bake_dinner_and_jeep_4x4_tour",183.75,4.5,205.7939428571,50.1133766174,-122.9542617798
"quebec","tours_&_sightseeing",1672,"quebec_city","canada","canyon_sainte-anne_walking_tour",13.5,4.5,94.7357534247,38.8258628845,-76.919593811
"ontario","tours_&_sightseeing",1673,"kingston","canada","kingston_discovery_sightseeing_cruise",39.55,3.5,155.881559633,44.2307624817,-76.4797286987
"british_columbia","tours_&_sightseeing",1674,"vancouver","canada","gulf_islands_kayak_and_seaplane_adventure",629,5,205.7939428571,49.2847518921,-123.1394805908
"ontario","tours_&_sightseeing",1675,"ottawa","canada","best_of_ottawa_bike_tour",113.5,5,155.881559633,45.4233894348,-75.6963195801
"ontario","tours_&_sightseeing",1676,"ottawa","canada","ottawa_highlights_3_hour_bike_tour",90.6,5,155.881559633,45.4233894348,-75.6963195801
"british_columbia","tours_&_sightseeing",1677,"vancouver","canada","sea_to_sky_gondola_private_tour",593.75,4.5,205.7939428571,49.260219574,-123.020111084
"british_columbia","tours_&_sightseeing",1678,"whistler","canada","whistler_alpine_picnic_helicopter_tour",630,4.5,205.7939428571,49.1830062866,-123.1765975952
"british_columbia","tours_&_sightseeing",1679,"whistler","canada","call_of_the_wild_atv_tour",156.45,5,205.7939428571,50.1133766174,-122.9542617798
"british_columbia","tours_&_sightseeing",1680,"vancouver","canada","granville_island_night_photography_tour",103.95,5,205.7939428571,49.2779121399,-123.0986480713
"british_columbia","tours_&_sightseeing",1681,"vancouver","canada","stanley_park_photography_tour_in_vancouver",104,2,205.7939428571,49.2779121399,-123.0986480713
"british_columbia","tours_&_sightseeing",1682,"vancouver","canada","canada_place_and_vancouver_waterfront_photography_tour",103.95,5,205.7939428571,49.2779121399,-123.0986480713
"ontario","tours_&_sightseeing",1683,"toronto","canada","epic_toronto_night_tour",89,4.5,155.881559633,43.0857124329,-79.0824279785
"quebec","tours_&_sightseeing",1684,"quebec_city","canada","the_big_bike_loop",120,3,94.7357534247,46.8135795593,-71.2017211914
"quebec","tours_&_sightseeing",1685,"montreal","canada","poutine_&_smoked_meat_tour",71.28,5,94.7357534247,45.5020561218,-73.5693435669
"alberta","tours_&_sightseeing",1686,"canmore","canada","winter_canadian_rockies_canyon_hike",75,5,185.3063414634,38.8258628845,-76.919593811
"ontario","tours_&_sightseeing",1687,"toronto","canada","talkwalk_front_and_centre_guided_walking_tour_of_public_art_and_sculpture",49,5,155.881559633,56.1303672791,-106.3467712402
"ontario","tours_&_sightseeing",1688,"niagara_falls","canada","niagara_falls_by_airplane_and_land_winter_tour_with_wine_tasting_from_toronto",339,4.5,155.881559633,43.1897468567,-79.1701202393
"british_columbia","tours_&_sightseeing",1689,"vancouver_island","canada","nanaimo_kid_aerial_adventure",20.99,5,205.7939428571,49.0741462708,-123.883895874
"british_columbia","tours_&_sightseeing",1690,"vancouver_island","canada","nanaimo_classic_adventure_course",41.99,5,205.7939428571,49.0741462708,-123.883895874
"alberta","tours_&_sightseeing",1691,"canadian_rockies","canada","private_local_walking_tours_in_banff",262.5,5,185.3063414634,51.1769256592,-115.5722351074
